,EmployeeID,Name,Age,Gender,Department,JobTitle,City,Education,YearsOfExperience,Salary,Bonus,PerformanceScore,PerformanceRating,JoiningDate,Email,Phone
2801,EMP13230,Chen Hashmi,60.0,Male,Customer Support,Intern,Vancouver,LLB,7.0,617178,418790.0,9.1,Good,2017-12-01,chen.hashmi8637@yahoo.com,2790269554
2802,EMP11386,Michael Young,34.0,Female,Legal,Network Engineer,Delhi,Ph.D,16.0,843645,169027.0,3.2,Poor,2010-07-17,michael.young1447@outlook.com,5815198728
2803,EMP12632,David Singh,47.0,Male,Sales,Data Analyst,Chicago,PhD,15.0,622390,48934.0,6.7,Average,2015-07-12,david.singh8964@yahoo.com,0268704844
2804,EMP13804,Lin Baig,61.0,Female,Marketing,Security Analyst,Tokyo,M.Tech,1.0,726359,51328.0,1.5,Good,2020-03-19,lin.baig526@outlook.com,7208625079
2805,EMP14110,Amir Huang,26.0,Male,Admin,Logistics Coordinator,Ahmedabad,B.Sc,9.0,999028,395598.0,9.0,Good,2021-06-09,amir.huang8678@outlook.com,2627084875
2806,EMP14962,Mia Bose,26.0,Male,Logistics,Procurement Manager,Doha,MBBS,35.0,753290,290308.0,4.8,Poor,2024-11-05,mia.bose3104@company.org,5738786536
2807,EMP14083,Deepak Smith,57.0,Other,Customer Support,Sales Executive,Delhi,PHD,27.0,553664,200911.0,4.5,Good,2021-05-01,deepak.smith35@outlook.com,9769775846
2808,EMP11442,Yang Singh,51.0,Female,Customer Support,Sales Executive,Kuala Lumpur,mba (finance),30.0,140734,307938.0,1.4,Good,2010-10-07,yang.singh5945@yahoo.com,9827030510
2809,EMP12236,Fatima Johnson,45.0,Other,Procurement,Data Analyst,Abu Dhabi,LLB,36.0,178371,308636.0,7.0,Poor,2013-12-10,fatima.johnson7490@gmail.com,3314658271
2810,EMP13993,Ava Miller,50.0,Female,Quality,Director,Kolkata,B.Arch,35.0,133759,68398.0,1.5,Good,2020-12-20,ava.miller1204@gmail.com,0736727074
2811,EMP11950,Liu Reddy,30.0,Other,Customer Support,Project Manager,Toronto,Post Graduate,27.0,399101,98069.0,1.1,Excellent,2012-10-18,liu.reddy4095@company.org,1998028281
2812,EMP13741,John Wilson,43.0,Male,Operations,Team Lead,Dubai,Diploma,26.0,269719,350546.0,2.4,Excellent,2019-12-18,john.wilson7046@hotmail.com,3777928037
2813,EMP13258,Mariam Zhao,56.0,Female,It,Business Analyst,Edinburgh,post graduate,13.0,201628,122783.0,5.2,Poor,2018-01-11,mariam.zhao9447@yahoo.com,3944305638
2814,EMP14292,Vikram Martinez,50.0,Male,Finance,Intern,Los Angeles,B.Tech,20.0,295996,46292.0,4.0,Poor,2022-03-02,vikram.martinez5068@hotmail.com,8925095685
2815,EMP12060,Liam Ali,29.0,Female,Quality,Procurement Manager,Liverpool,BE,3.0,453718,341967.0,9.8,Good,2013-03-28,liam.ali9759@hotmail.com,5550976207
2816,EMP14576,Zhang Malik,41.0,Female,Procurement,Network Engineer,Leeds,mba (finance),33.0,153021,498159.0,5.4,Good,2023-04-21,zhang.malik9892@company.org,2326316989
2817,EMP10613,Rajesh Robinson,55.0,Female,R&D,Data Analyst,Doha,MBA (HR),11.0,202677,398771.0,1.8,excellent,2007-06-14,rajesh.robinson5918@outlook.com,6699446562
2818,EMP14606,Vikram Flores,52.0,Female,Human Resources,Logistics Coordinator,Brisbane,DIPLOMA,5.0,539345,441878.0,2.8,Good,2023-06-04,vikram.flores2146@yahoo.com,7189441179
2819,EMP11278,Oliver Jones,57.0,Female,Engineering,Financial Analyst,Manila,BTECH,24.0,226950,409455.0,6.7,Average,2010-02-09,oliver.jones7757@hotmail.com,3424547905
2820,EMP10097,Lakshmi Hussain,57.0,Female,R&D,Software Engineer,Jeddah,BCA,18.0,342512,231895.0,1.2,Poor,2005-05-21,lakshmi.hussain2570@company.org,2797747949
2821,EMP12175,Amanda Ansari,39.0,Male,R&D,Database Admin,Jakarta,PHD,32.0,640338,243351.0,6.1,Good,2013-09-12,amanda.ansari1050@gmail.com,6322931145
2822,EMP12666,Sunita Mehta,43.0,Male,Sales,Director,Phoenix,b.com,3.0,474725,202983.0,1.3,Good,2015-08-30,sunita.mehta5162@gmail.com,0178337440
2823,EMP11830,Emily Huang,37.0,Other,Engineering,Data Scientist,Houston,mba,1.0,413525,44040.0,4.7,Poor,2012-04-26,emily.huang6832@company.org,8056890955
2824,EMP10771,Ethan Bose,51.0,Male,R&D,Cloud Architect,Kolkata,MBA (Finance),18.0,143043,120389.0,8.1,Poor,2008-01-31,ethan.bose9001@outlook.com,1898942323
2825,EMP14078,Arjun Iyer,50.0,Other,Customer Support,Procurement Manager,Los Angeles,BSc,12.0,466614,233308.0,6.8,Good,2021-04-23,arjun.iyer7193@company.org,6741647070
2826,EMP14833,Deepak Young,42.0,Female,Admin,Software Engineer,Hong Kong,M.Com,1.0,723769,212083.0,5.1,Good,2024-04-30,deepak.young542@hotmail.com,3828568342
2827,EMP11466,Aarav Hashmi,47.0,Male,It,Data Analyst,London,Diploma,26.0,906643,27559.0,4.0,Average,2010-11-11,aarav.hashmi680@hotmail.com,6572108966
2828,EMP13957,Priya Shah,32.0,Male,Legal,Team Lead,Seoul,MBBS,22.0,740923,112461.0,5.7,Bad,2020-10-29,priya.shah8749@yahoo.com,1371698607
2829,EMP14365,Bilal Thompson,31.0,Male,Admin,Marketing Specialist,Mumbai,b.com,37.0,574364,160804.0,8.7,Poor,2022-06-17,bilal.thompson9456@company.org,2079346599
2830,EMP13712,Tariq Menon,22.0,Male,Operations,Logistics Coordinator,Hong Kong,MBA,34.0,627081,264816.0,1.5,Good,2019-11-06,tariq.menon8464@gmail.com,1771872326
2831,EMP11632,Jessica Zhou,41.0,Female,Customer Support,Business Analyst,Bristol,BTech,12.0,285707,256670.0,3.2,Average,2011-07-12,jessica.zhou4603@outlook.com,2541230406
2832,EMP14114,Anjali Sheikh,40.0,Female,Procurement,Intern,Phoenix,B.Tech.,26.0,999904,401404.0,6.2,Bad,2021-06-15,anjali.sheikh6415@company.org,9178069751
2833,EMP11961,Priya Thomas,48.0,Female,Procurement,Cloud Architect,Jakarta,b.com,34.0,339315,44598.0,9.9,Average,2012-11-03,priya.thomas4842@hotmail.com,3966521182
2834,EMP13376,Emily Akhtar,42.0,Other,Quality,Security Analyst,Nottingham,M.Sc,22.0,645697,299690.0,3.3,Good,2018-07-03,emily.akhtar5097@yahoo.com,0463267401
2835,EMP10522,Isabella Perez,28.0,Male,Admin,Sales Executive,Adelaide,bba,1.0,403308,463790.0,3.2,Poor,2007-02-01,isabella.perez1121@gmail.com,4747450526
2836,EMP14801,Mariam Siddiqui,34.0,Male,Engineering,Qa Engineer,Leeds,DIPLOMA,12.0,795287,183404.0,6.7,Bad,2024-03-15,mariam.siddiqui8574@outlook.com,1001169129
2837,EMP13796,Fang Torres,26.0,Male,Legal,Business Analyst,Melbourne,MBA (HR),29.0,670483,486014.0,5.0,Poor,2020-03-07,fang.torres9483@yahoo.com,7422057018
2838,EMP11349,Xiao Mukherjee,44.0,Female,Logistics,Security Analyst,Leeds,BTech,35.0,540072,104589.0,6.4,Good,2010-05-24,xiao.mukherjee4152@outlook.com,0958158272
2839,EMP12230,Ana Khan,27.0,Female,Finance,Director,Montreal,M.Sc,35.0,574484,169816.0,5.4,Poor,2013-12-01,ana.khan9781@yahoo.com,2771172907
2840,EMP14774,Arjun Mehta,35.0,Other,Operations,Data Analyst,Bangkok,M.Com,14.0,143854,54360.0,7.9,Good,2024-02-04,arjun.mehta1209@outlook.com,4290400531
2841,EMP11054,Sunita Chatterjee,41.0,Female,Admin,Sales Executive,Bangalore,MCA,22.0,260217,18172.0,7.1,Good,2009-03-19,sunita.chatterjee4576@gmail.com,8189494674
2842,EMP13036,Oliver Liu,45.0,Male,Engineering,Software Engineer,Philadelphia,BTech,33.0,878885,59234.0,4.9,Good,2017-02-21,oliver.liu6396@gmail.com,7079244030
2843,EMP14699,Fatima Lopez,27.0,Female,Quality,Data Analyst,Riyadh,PHD,34.0,157404,408256.0,4.4,Good,2023-10-18,fatima.lopez5088@company.org,5507496641
2844,EMP13265,Pooja Lewis,51.0,Other,Human Resources,Security Analyst,Hong Kong,BTECH,37.0,149603,129965.0,3.1,Average,2018-01-22,pooja.lewis1215@outlook.com,7026289765
2845,EMP13199,Fang Yang,28.0,Female,Logistics,Senior Developer,Phoenix,MBBS,2.0,574508,204395.0,5.2,Average,2017-10-17,fang.yang8171@hotmail.com,9309752099
2846,EMP11951,Dina Davis,61.0,Other,Operations,Qa Engineer,Dubai,MBA,14.0,532456,135761.0,4.7,Average,2012-10-20,dina.davis4161@outlook.com,4521840785
2847,EMP14686,Valentina Ali,39.0,Male,Engineering,Operations Manager,Liverpool,diploma,32.0,201918,323581.0,8.7,Good,2023-09-29,valentina.ali5911@outlook.com,8678585901
2848,EMP13786,Layla Ibrahim,29.0,Female,Legal,Sales Executive,Dallas,bba,11.0,251312,417692.0,6.0,Good,2020-02-22,layla.ibrahim6956@company.org,5213813416
2849,EMP12782,Emily Miller,37.0,Male,Customer Support,Scrum Master,Kuwait City,llb,7.0,655144,37436.0,8.8,Average,2016-02-16,emily.miller2732@company.org,4308197707
2850,EMP11456,Rahul Garcia,44.0,Male,R&D,Data Scientist,Dubai,PHD,31.0,720996,181757.0,7.3,Poor,2010-10-27,rahul.garcia506@yahoo.com,7335717872
2851,EMP11526,Valentina Zhang,50.0,Female,Logistics,Data Scientist,Calgary,DIPLOMA,33.0,306649,162159.0,5.1,Good,2011-02-07,valentina.zhang9314@hotmail.com,9437001470
2852,EMP10952,Maria Kumar,56.0,Male,Customer Support,Network Engineer,Chicago,MBA (HR),21.0,796902,430954.0,2.6,Poor,2008-10-21,maria.kumar7852@outlook.com,5008239047
2853,EMP14707,Faisal Huang,49.0,Other,R&D,Qa Engineer,Riyadh,PhD,37.0,652555,439646.0,7.6,Bad,2023-10-29,faisal.huang8296@outlook.com,0359927741
2854,EMP12823,Amit Flores,33.0,Female,Human Resources,Legal Counsel,Austin,B.Sc,7.0,659420,481765.0,7.9,Good,2016-04-16,amit.flores1853@gmail.com,5193502489
2855,EMP14381,Karim Qureshi,28.0,Male,Admin,Financial Analyst,Glasgow,mba,5.0,688505,293480.0,10.0,Poor,2022-07-10,karim.qureshi1256@gmail.com,1309957678
2856,EMP13453,Liu Taylor,41.0,Male,Admin,Data Analyst,Hong Kong,B.Arch,2.0,644513,172553.0,6.5,Poor,2018-10-23,liu.taylor3536@hotmail.com,7139445127
2857,EMP14915,Ethan Harris,28.0,Female,Logistics,Hr Manager,Liverpool,MCA,10.0,83775,68091.0,6.0,Good,2024-08-28,ethan.harris935@company.org,7834438063
2858,EMP12223,Rahul Shah,24.0,Male,Legal,Data Analyst,Bangalore,Post Graduate,11.0,261441,454940.0,5.4,Poor,2013-11-21,rahul.shah3535@gmail.com,3931163871
2859,EMP12888,Luis Rodriguez,43.0,Other,Finance,Project Manager,Liverpool,b.com,16.0,126541,478868.0,7.9,Average,2016-07-20,luis.rodriguez8018@gmail.com,0000000000
2860,EMP14349,Kavya Kumar,23.0,Female,Marketing,Database Admin,Calgary,b.com,14.0,262365,267073.0,4.3,Average,2022-05-24,kavya.kumar4367@hotmail.com,5714433825
2861,EMP10213,Layla Ali,150.0,Female,Customer Support,Operations Manager,Muscat,Ph.D,13.0,431297,438470.0,7.5,Good,2005-11-06,layla.ali4629@hotmail.com,0000000000
2862,EMP11384,Lucas Brown,29.0,Male,Sales,Operations Manager,Bristol,B.Tech.,16.0,589090,33504.0,3.8,Good,2010-07-14,lucas.brown7170@yahoo.com,8398342741
2863,EMP14781,Anjali Perez,22.0,Female,Finance,Cloud Architect,Sharjah,BE,30.0,520943,231353.0,6.9,Poor,2024-02-15,anjali.perez715@company.org,7343116088
2864,EMP10650,Nadia Johnson,39.0,Other,Legal,Security Analyst,Jakarta,PhD,19.0,612581,340731.0,1.4,Good,2007-08-07,nadia.johnson892@yahoo.com,4813103969
2865,EMP13844,Deepak Ibrahim,49.0,Female,Customer Support,Network Engineer,Dammam,mba (finance),21.0,937983,450682.0,5.8,Good,2020-05-16,deepak.ibrahim9570@company.org,2140300047
2866,EMP14433,Sara Reddy,28.0,Male,Finance,Scrum Master,Adelaide,M.Com,15.0,583831,192906.0,2.2,Good,2022-09-24,sara.reddy5123@company.org,2682095566
2867,EMP11427,David Mehta,30.0,Male,Admin,Database Admin,Philadelphia,B.Sc,7.0,346858,56776.0,4.6,Good,2010-09-15,david.mehta4682@gmail.com,8582502646
2868,EMP14240,Mia Akhtar,32.0,Female,Admin,Business Analyst,Pune,BTech,31.0,947467,481733.0,8.4,Average,2021-12-16,mia.akhtar6059@outlook.com,2390605571
2869,EMP12756,John Zhao,43.0,Female,It,Software Engineer,San Diego,bba,23.0,562777,116228.0,9.0,Excellent,2016-01-09,john.zhao984@gmail.com,7677395469
2870,EMP14300,Priya Taylor,57.0,Other,Quality,Database Admin,Melbourne,bba,9.0,280970,22151.0,6.8,Poor,2022-03-14,priya.taylor8840@gmail.com,0236272675
2871,EMP11728,Isabella Verma,43.0,Other,Operations,Ux Designer,Calgary,MBA (Finance),0.0,569112,400540.0,4.3,Poor,2011-11-29,isabella.verma5694@company.org,8993225893
2872,EMP10617,Ashley Verma,27.0,Female,Finance,Hr Manager,Brisbane,BTech,33.0,942626,225183.0,7.4,Poor,2007-06-20,ashley.verma7282@yahoo.com,0444015932
2873,EMP11569,Priya Perez,40.0,Female,It,Qa Engineer,Brisbane,M.Tech,11.0,954351,13587.0,6.2,Poor,2011-04-10,priya.perez6299@gmail.com,7862938442
2874,EMP12684,Ali Banerjee,35.0,Female,Customer Support,Legal Counsel,Sheffield,post graduate,0.0,875545,222279.0,8.3,Poor,2015-09-26,ali.banerjee3216@outlook.com,2121275996
2875,EMP14378,Dina Hashmi,37.0,Male,Finance,Team Lead,Mumbai,diploma,7.0,582007,390375.0,4.4,excellent,2022-07-06,dina.hashmi2679@hotmail.com,0019593166
2876,EMP11484,Sunita Taylor,47.0,Male,Hr,Intern,Manchester,DIPLOMA,27.0,404231,290200.0,4.0,Excellent,2010-12-07,sunita.taylor9250@gmail.com,4801546798
2877,EMP12772,Liam Chatterjee,53.0,Male,Sales,Ux Designer,Edinburgh,DIPLOMA,27.0,683255,403022.0,4.3,Poor,2016-02-01,liam.chatterjee6659@hotmail.com,9414867340
2878,EMP10141,Mariam Ibrahim,22.0,Male,Marketing,Security Analyst,Kuala Lumpur,b.com,32.0,669582,142127.0,5.7,excellent,2005-07-24,mariam.ibrahim4325@company.org,4008096809
2879,EMP11649,David Taylor,32.0,Other,Sales,Logistics Coordinator,Sharjah,MBA (Finance),31.0,234554,322596.0,4.4,Excellent,2011-08-05,david.taylor8503@company.org,2042390000
2880,EMP10923,Maria Flores,48.0,Female,Operations,Network Engineer,New York,PhD,26.0,931722,371415.0,9.4,Poor,2008-09-09,maria.flores7836@hotmail.com,4670387700
2881,EMP14130,Layla Mehta,35.0,Male,Finance,Legal Counsel,New York,M.Sc,14.0,381957,317572.0,4.2,Good,2021-07-08,layla.mehta7943@company.org,5301045805
2882,EMP10158,Ana Bose,42.0,Other,Operations,Qa Engineer,Sharjah,llb,12.0,367202,136481.0,2.3,Bad,2005-08-18,ana.bose7860@hotmail.com,3297362446
2883,EMP13833,Mohammed Mukherjee,22.0,Male,Marketing,Project Manager,Hyderabad,BTECH,32.0,182087,289518.0,3.0,Poor,2020-04-30,mohammed.mukherjee6724@hotmail.com,3779879420
2884,EMP11507,Bilal Wang,56.0,Female,Legal,Operations Manager,Kolkata,M.Com,13.0,51123,369012.0,1.7,Poor,2011-01-10,bilal.wang9930@hotmail.com,0492729635
2885,EMP14720,Isabella Williams,38.0,Male,Legal,Database Admin,Brisbane,Ph.D,11.0,101388,223533.0,7.0,excellent,2023-11-17,isabella.williams5235@gmail.com,4434036872
2886,EMP14026,Jose Liu,51.0,Female,Hr,Sales Executive,Sydney,M.Tech,30.0,664740,186260.0,4.2,Poor,2021-02-06,jose.liu7730@company.org,0747347907
2887,EMP14830,Mariam Qureshi,31.0,Male,Quality,Product Manager,Adelaide,BE,24.0,387254,207735.0,1.8,Poor,2024-04-26,mariam.qureshi9476@company.org,2847484402
2888,EMP12912,Liam Das,31.0,Male,Admin,Data Analyst,Mumbai,DIPLOMA,12.0,798956,451873.0,6.0,Poor,2016-08-24,liam.das7944@company.org,1511934225
2889,EMP11123,David Sharma,39.0,Other,Finance,Legal Counsel,Sydney,B.E,9.0,727316,417883.0,4.0,Good,2009-06-28,david.sharma4412@yahoo.com,7531168259
2890,EMP14966,Kavya Patel,29.0,Female,Engineering,Procurement Manager,Seoul,BBA,17.0,596848,331216.0,8.8,Good,2024-11-11,kavya.patel8388@gmail.com,0975280695
2891,EMP13568,Amir Li,42.0,Male,Sales,Sales Executive,Pune,M.Sc,35.0,284613,47879.0,9.9,Poor,2019-04-09,amir.li2206@gmail.com,0076008788
2892,EMP12946,Anjali Robinson,21.0,Female,Procurement,Business Analyst,Ottawa,BSc,10.0,213945,220224.0,1.7,Good,2016-10-12,anjali.robinson6062@gmail.com,8824492638
2893,EMP11045,Wang Huang,25.0,Other,Finance,Data Analyst,Austin,mba (finance),28.0,818874,283662.0,6.0,Good,2009-03-06,wang.huang6434@gmail.com,8621309554
2894,EMP13126,Noah Brown,29.0,Other,Operations,Intern,Chicago,M.Sc,29.0,61647,429542.0,1.3,Poor,2017-07-02,noah.brown4288@yahoo.com,0659103302
2895,EMP11567,Vikram Reddy,54.0,Male,Human Resources,Data Scientist,Sheffield,B.Tech.,16.0,890510,244367.0,2.0,Good,2011-04-08,vikram.reddy4290@gmail.com,8955837544
2896,EMP10861,Sunita Baig,150.0,Male,Quality,Software Engineer,Tokyo,M.Com,24.0,60454,178968.0,1.2,Good,2008-06-10,sunita.baig1511@gmail.com,0227832192
2897,EMP11679,Mariam Gonzalez,56.0,Male,Sales,Devops Engineer,Dammam,B.E,31.0,799025,334746.0,2.7,Average,2011-09-18,mariam.gonzalez547@outlook.com,0440427602
2898,EMP13883,Carlos Miller,35.0,Female,Customer Support,Marketing Specialist,Austin,B.Tech.,30.0,210375,199805.0,9.3,Good,2020-07-12,carlos.miller5757@company.org,3251480084
2899,EMP14569,Anjali Yang,29.0,Other,Marketing,Ux Designer,Riyadh,BSc,10.0,466050,489934.0,4.0,Bad,2023-04-11,anjali.yang7095@outlook.com,9714355209
2900,EMP11550,Emily Qureshi,58.0,Male,Admin,Network Engineer,Abu Dhabi,mba (finance),29.0,503357,146369.0,2.8,Poor,2011-03-14,emily.qureshi3240@hotmail.com,9467488400
2901,EMP14278,Yang Hernandez,44.0,Other,Customer Support,Operations Manager,Doha,PhD,13.0,487973,114299.0,12.46920088790233,Poor,2022-02-10,yang.hernandez5655@gmail.com,1590716639
2902,EMP11025,Suresh Mukherjee,34.0,Other,Logistics,Intern,Adelaide,MBA,26.0,190546,148723.0,8.2,Good,2009-02-05,suresh.mukherjee3524@yahoo.com,1057741796
2903,EMP13557,Layla Chatterjee,61.0,Male,Procurement,Business Analyst,Hyderabad,B.Com,28.0,601876,165886.0,2.7,Poor,2019-03-24,layla.chatterjee2329@hotmail.com,5615216488
2904,EMP14493,Luis Ali,31.0,Male,Admin,Devops Engineer,Singapore,MCA,10.0,826007,394635.0,4.9,Poor,2022-12-21,luis.ali5350@hotmail.com,7830745017
2905,EMP10162,Ethan Patel,40.0,Other,Procurement,Data Analyst,Jakarta,mba,20.0,819032,404381.0,4.0,Good,2005-08-24,ethan.patel1104@hotmail.com,2428472187
2906,EMP12488,Maria Bose,27.0,Other,Hr,Ux Designer,Leeds,B.Sc,22.0,71117,441836.0,1.5,Average,2014-12-13,maria.bose983@company.org,9961746166
2907,EMP14760,Jose Jackson,39.0,Other,Quality,Scrum Master,Phoenix,BSc,0.0,691618,402711.0,8.7,Average,2024-01-15,jose.jackson4948@gmail.com,0662191744
2908,EMP10088,Omar Ahmed,35.0,Male,Human Resources,Software Engineer,Tokyo,Ph.D,26.0,786012,200851.0,9.2,Poor,2005-05-08,omar.ahmed3912@yahoo.com,5945471355
2909,EMP10064,Lucas Johnson,56.0,Female,Logistics,Devops Engineer,Kuwait City,PhD,27.0,193160,107422.0,8.7,Good,2005-04-03,lucas.johnson6503@company.org,4723929885
2910,EMP10066,Isabella Iyer,42.0,Male,Procurement,Ux Designer,Sydney,PHD,8.0,682536,466970.0,1.2,Poor,2005-04-05,isabella.iyer6664@gmail.com,0534893180
2911,EMP14465,Zhang Williams,31.0,Other,Engineering,Qa Engineer,Shanghai,LLB,34.0,444515,231687.0,3.6,Poor,2022-11-10,zhang.williams1@gmail.com,9359945721
2912,EMP14490,Bilal Yang,52.0,Female,Operations,Devops Engineer,Surat,B.Com,29.0,975577,296309.0,3.8,Good,2022-12-16,bilal.yang4385@company.org,0090816541
2913,EMP13385,Emily Ibrahim,44.0,Male,Hr,Project Manager,Dallas,B.Tech.,22.0,905651,104206.0,9.1,Poor,2018-07-16,emily.ibrahim590@hotmail.com,5914844326
2914,EMP13228,Valentina Lopez,38.0,Male,Procurement,Database Admin,Manchester,BBA,30.0,635068,342376.0,6.8,excellent,2017-11-28,valentina.lopez4483@company.org,3339040709
2915,EMP10365,Sunita Malik,54.0,Female,Admin,Product Manager,Surat,LLB,27.0,854825,323216.0,6.4,Good,2006-06-16,sunita.malik6093@yahoo.com,8090290855
2916,EMP11046,Neha Shah,54.0,Female,Customer Support,Software Engineer,Adelaide,Ph.D,9.0,163985,175593.0,8.8,Average,2009-03-07,neha.shah4998@yahoo.com,9792908270
2917,EMP11597,Wang Thomas,49.0,Male,Marketing,Ux Designer,Singapore,BCA,28.0,942681,164118.0,1.9,Poor,2011-05-21,wang.thomas1765@gmail.com,7489073856
2918,EMP10841,Bilal Reddy,60.0,Female,Finance,Software Engineer,Kolkata,MBA (Finance),32.0,251782,234213.0,8.2,Average,2008-05-12,bilal.reddy1431@yahoo.com,3837196213
2919,EMP12300,Ting Miller,60.0,Female,It,Project Manager,Bangalore,PHD,7.0,272701,277635.0,5.4,Good,2014-03-14,ting.miller2623@gmail.com,4813925832
2920,EMP11686,Meena Thompson,24.0,Female,Finance,Data Scientist,Montreal,M.Sc,32.0,610043,433362.0,1.2,Average,2011-09-28,meena.thompson9672@company.org,3365882945
2921,EMP14533,Vikram Chaudhry,35.0,Female,Sales,Data Scientist,Austin,b.com,15.0,634447,213282.0,1.9,excellent,2023-02-17,vikram.chaudhry3948@outlook.com,0718952494
2922,EMP13867,Luis Mukherjee,59.0,Other,Marketing,Sales Executive,Jaipur,PHD,7.0,96653,68702.0,7.7,Good,2020-06-19,luis.mukherjee4494@hotmail.com,6154208721
2923,EMP11298,Dina Perez,61.0,Other,Logistics,Intern,Ottawa,MBBS,19.0,546375,302462.0,5.2,Good,2010-03-11,dina.perez2142@yahoo.com,0112127450
2924,EMP11140,Fang Menon,47.0,Other,Customer Support,Intern,Perth,mba,31.0,102494,321736.0,3.5,Bad,2009-07-23,fang.menon9232@gmail.com,2863978843
2925,EMP10555,James Qureshi,43.0,Male,Quality,Vp,Beijing,M.Tech,21.0,578131,486916.0,10.0,Good,2007-03-21,james.qureshi5029@yahoo.com,3102134877
2926,EMP13885,Sophia Kumar,29.0,Female,It,Devops Engineer,Manchester,MCA,36.0,539696,21840.0,10.0,Poor,2020-07-15,sophia.kumar7185@yahoo.com,9491527737
2927,EMP11026,Ana Akhtar,58.0,Other,Admin,Intern,Sheffield,b.com,31.0,729143,404018.0,8.3,Good,2009-02-06,ana.akhtar5627@hotmail.com,7793498370
2928,EMP12287,Suresh Lewis,60.0,Male,Legal,Network Engineer,Calgary,M.Tech,31.0,521413,385551.0,1.3,Poor,2014-02-23,suresh.lewis82@outlook.com,7474706963
2929,EMP12237,Carlos Khan,27.0,Other,Logistics,Director,London,mba,18.0,360397,376862.0,7.3,Good,2013-12-12,carlos.khan9404@outlook.com,0382485153
2930,EMP14518,Liam Lopez,30.0,Female,R&D,Intern,Melbourne,mba,34.0,433567,71264.0,2.7,Good,2023-01-26,liam.lopez6236@yahoo.com,4895312698
2931,EMP11420,Isabella Hashmi,39.0,Female,Human Resources,Qa Engineer,Jaipur,MBA (Finance),34.0,625473,110896.0,4.4,Poor,2010-09-05,isabella.hashmi6375@gmail.com,3061052085
2932,EMP10092,Aarav Jones,61.0,Male,Legal,Intern,Surat,MBA,15.0,720365,211000.0,2.1,Good,2005-05-13,aarav.jones8152@hotmail.com,8431019681
2933,EMP14427,Omar Baig,46.0,Male,Customer Support,Software Engineer,Abu Dhabi,MBA (Finance),22.0,255754,200448.0,1.1,Average,2022-09-15,omar.baig1370@yahoo.com,5766921850
2934,EMP11366,Liam Mirza,25.0,Female,Quality,Procurement Manager,Leeds,BBA,23.0,140007,236714.0,7.9,Good,2010-06-18,liam.mirza3462@yahoo.com,3159395021
2935,EMP13713,Sarah Ali,28.0,Male,Sales,Security Analyst,Ahmedabad,b.com,26.0,400308,132550.0,8.5,Good,2019-11-07,sarah.ali8815@company.org,5330737947
2936,EMP11464,Liam Thomas,32.0,Male,Quality,Marketing Specialist,Edinburgh,BBA,12.0,982655,385832.0,2.6,Good,2010-11-08,liam.thomas5434@company.org,6255136989
